domain,problem,k,iterations,relevant_plans,irrelevant_plans,unfiltered_plans,processed_plans,relevant_plans_pctg,irrelevant_plans_pctg,unfiltered_plans_pctg,planning_time,extending_plans_time,task_reformulation_time,independent_planning_time,global_time,planning_time_pctg,extending_plans_time_pctg,task_reformulation_time_pctg,independent_planning_time_pctg
miconic,p14.pddl,50,20,52,0,0,52,1.0,0.0,0.0,3.1699999999999995,0,2.969999999999999,13.380000000000019,23.40022373199463,0.13546879022638258,0.0,0.1269218633982196,0.5717894048041015
miconic,p31.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.5700000000000001,0,0.07000000000000006,3.9799999999999995,5.07929539680481,0.11222028952255174,0.0,0.013781439064173031,0.7835732496486945
miconic,p34.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.5,0,0.6899999999999997,2.290000000000001,3.8395042419433594,0.130225145876366,0.0,0.179710701309385,0.5964311681137565
miconic,p32.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.45999999999999996,0,0.6299999999999999,9.66,12.172247409820557,0.037790884831084885,0.0,0.05175708139909451,0.7936085814527827
miconic,p10.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.16000000000000003,0,0.07000000000000006,1.2100000000000004,1.692084789276123,0.09455790928092221,0.0,0.0413690853104035,0.7150941889369744
miconic,p10.pddl,25,3,25,0,0,25,1.0,0.0,0.0,0.3600000000000011,0,0.16000000000000014,5.34,6.780976295471191,0.053089700407953674,0.0,0.023595422403534915,0.7874972227179771
miconic,p0.pddl,50,2,64,0,0,64,1.0,0.0,0.0,0.2599999999999999,0,0.20999999999999952,13.000000000000012,15.50172472000122,0.016772327253659257,0.0,0.013546879704878605,0.838616362682964
miconic,p0.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.18000000000000005,0,0.07999999999999985,1.2000000000000002,1.896097183227539,0.09493184294151201,0.0,0.04219193019622747,0.6328789529434133
miconic,p27.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.28,0,0.49,15.369999999999994,18.131980180740356,0.015442328814004208,0.0,0.02702407542450736,0.8476735495401592
miconic,p8.pddl,50,2,72,0,0,72,1.0,0.0,0.0,0.2500000000000001,0,0.17999999999999994,14.920000000000002,17.263269424438477,0.014481613757709854,0.0,0.010426761905551087,0.8642627090601238
miconic,p15.pddl,25,17,25,0,0,25,1.0,0.0,0.0,1.979999999999996,0,1.7099999999999984,7.33000000000001,13.839349031448364,0.1430703131701259,0.0,0.12356072501056341,0.5296491896651648
miconic,p20.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.19000000000000006,0,0.1299999999999999,11.450000000000003,14.449293375015259,0.013149431952744154,0.0,0.008996979757140727,0.7924262939943187
miconic,p24.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.25,0,0.30000000000000004,15.960000000000008,17.817992687225342,0.014030761174306586,0.0,0.016836913409167906,0.8957237933677329
miconic,p3.pddl,100,14,120,0,0,120,1.0,0.0,0.0,2.150000000000008,0,1.7899999999999956,25.77,36.014031410217285,0.059698953874684706,0.0,0.04970284997008603,0.7155544378374973
miconic,p22.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.17000000000000004,0,0.07999999999999985,1.4000000000000004,1.9960436820983887,0.08516847678467812,0.0,0.04007928319278962,0.7013874558738198
miconic,p8.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.17000000000000004,0,0.06999999999999984,1.2000000000000002,1.6988999843597412,0.100064748699181,0.0,0.041203131817309724,0.7063394025824541
miconic,p23.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.17000000000000004,0,0.07999999999999985,1.3400000000000007,1.9953491687774658,0.08519812104071874,0.0,0.04009323343092638,0.6715616599680184
miconic,p20.pddl,100,2,104,0,0,104,1.0,0.0,0.0,0.30000000000000293,0,0.24999999999999978,23.869999999999997,29.794429302215576,0.010068996353546342,0.0,0.008390830294621862,0.801156476530496
miconic,p25.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.24,0,0.28,1.9899999999999993,2.873962163925171,0.08350840627359381,0.0,0.09742647398585946,0.6924238686852151
miconic,p7.pddl,25,8,25,0,0,25,1.0,0.0,0.0,0.990000000000001,0,0.669999999999999,6.209999999999998,9.31023120880127,0.10633463098790943,0.0,0.07196384117363551,0.6670081398332492
miconic,p1.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.09000000000000008,2.1599999999999997,2.8198623657226562,0.060286630321559516,0.0,0.031916451346708,0.7659948323209912
miconic,p0.pddl,100,4,128,0,0,128,1.0,0.0,0.0,0.5099999999999999,0,0.5100000000000036,26.019999999999985,31.133199453353882,0.0163812267596885,0.0,0.016381226759688616,0.8357637652688128
miconic,p13.pddl,25,12,25,0,0,25,1.0,0.0,0.0,1.3500000000000014,0,1.1599999999999986,6.599999999999998,11.19922924041748,0.12054400986167121,0.0,0.10357855662188022,0.5893262704348362
miconic,p7.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.16000000000000003,0,0.08999999999999986,2.16,2.817244291305542,0.056793086951594914,0.0,0.03194611141027208,0.7667066738465312
miconic,p27.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.27,0,0.09999999999999987,3.3800000000000017,4.6697046756744385,0.05781950224957306,0.0,0.021414630462804805,0.7238145096428038
miconic,p0.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.16000000000000003,0,0.07999999999999985,5.169999999999999,6.203526735305786,0.02579178051887823,0.0,0.012895890259439087,0.8333969080162524
miconic,p11.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.18000000000000005,0,0.08999999999999986,1.2000000000000006,1.694871425628662,0.10620274628397515,0.0,0.05310137314198747,0.7080183085598345
miconic,p16.pddl,25,9,25,0,0,25,1.0,0.0,0.0,1.0000000000000018,0,0.7699999999999991,6.08,9.662265539169312,0.10349539618282673,0.0,0.07969145506077635,0.6292520087915854
miconic,p1.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.17000000000000004,0,0.09000000000000008,1.13,2.2313363552093506,0.07618752753394283,0.0,0.040334573400322704,0.5064229771373845
miconic,p3.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.08999999999999986,2.1200000000000006,2.8246490955352783,0.06018446690199747,0.0,0.03186236483046919,0.7505357048954978
miconic,p25.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.24,0,0.30000000000000004,33.55000000000001,38.797940492630005,0.006185895358172169,0.0,0.007732369197715213,0.8647366219444849
miconic,p6.pddl,5,2,5,0,0,5,1.0,0.0,0.0,0.2599999999999999,0,0.08000000000000007,1.2199999999999995,1.831939458847046,0.1419260875376494,0.0,0.04366956539619987,0.6659608722920471
miconic,p21.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.21999999999999997,0,0.1100000000000001,11.879999999999997,14.389890432357788,0.015288511127596745,0.0,0.00764425556379838,0.8255796008902241
miconic,p31.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.56,0,0.78,36.75999999999997,41.241164684295654,0.013578665983049798,0.0,0.018913141904962218,0.891342431315911
miconic,p33.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.48,0,0.6899999999999997,19.180000000000003,22.826467990875244,0.021028220405884843,0.0,0.03022806683345945,0.8402526403851487
miconic,p32.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.44999999999999996,0,0.6399999999999999,19.140000000000015,22.684691429138184,0.019837166461166008,0.0,0.028212858966991654,0.8437408134815949
miconic,p7.pddl,50,23,50,0,0,50,1.0,0.0,0.0,5.150000000000002,0,3.050000000000015,14.139999999999976,25.63486671447754,0.20089825538634418,0.0,0.1189785784326898,0.5515924914879419
miconic,p19.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.19000000000000006,0,0.1200000000000001,22.87000000000002,27.923739671707153,0.0068042462160794156,0.0,0.004297418662787001,0.8190163734828227
miconic,p27.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.26,0,0.09999999999999987,7.820000000000002,9.027610301971436,0.028800534283499324,0.0,0.011077128570576647,0.8662314542190952
miconic,p2.pddl,100,22,104,0,0,104,1.0,0.0,0.0,6.690000000000003,0,3.489999999999988,24.230000000000032,40.00493550300598,0.16722936597403876,0.0,0.08723923576224109,0.6056752671974532
miconic,p20.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.19999999999999996,0,0.06999999999999984,2.469999999999999,3.323622703552246,0.06017530202397597,0.0,0.021061355708391547,0.7431649799961031
miconic,p2.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.07999999999999985,2.11,2.822356700897217,0.060233350357861454,0.0,0.02834510605075827,0.7476021720887508
miconic,p34.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.5,0,0.6799999999999997,19.64,23.27618908882141,0.021481179676450097,0.0,0.02921440435997212,0.8437807376909598
miconic,p27.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.28,0,0.48,30.63999999999999,34.28977870941162,0.008165698658275317,0.0,0.013998340557043399,0.8935607388912701
miconic,p17.pddl,5,2,5,0,0,5,1.0,0.0,0.0,0.2400000000000001,0,0.08999999999999986,1.0799999999999996,1.7579946517944336,0.13651918665112292,0.0,0.05119469499417099,0.6143363399300527
miconic,p28.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.25,0,0.34999999999999987,3.5400000000000014,4.658495187759399,0.05366539835801413,0.0,0.07513155770121975,0.7599020407494804
miconic,p32.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.47,0,0.6499999999999999,38.000000000000014,44.40550708770752,0.010584272781114281,0.0,0.014637824058987834,0.8557497142177507
miconic,p30.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.51,0,0.7399999999999998,37.92999999999998,43.64090633392334,0.011686283417160891,0.0,0.016956568095488345,0.869138686299828
miconic,p18.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.19000000000000006,0,0.07000000000000006,1.3800000000000003,1.9931209087371826,0.09532788460905854,0.0,0.035120799592811065,0.6923814776868462
miconic,p9.pddl,50,7,56,0,0,56,1.0,0.0,0.0,0.9,0,0.8099999999999978,12.989999999999993,16.529598474502563,0.05444778355555817,0.0,0.04900300520000222,0.7858630093185558
miconic,p19.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.18000000000000005,0,0.09999999999999987,11.469999999999999,14.627170324325562,0.012305866138760477,0.0,0.0068365922993113655,0.7841571367310146
miconic,p30.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.53,0,0.7500000000000002,4.11,5.9416139125823975,0.08920135299899462,0.0,0.12622832971555847,0.6917312468412602
miconic,p4.pddl,100,2,192,0,0,192,1.0,0.0,0.0,0.2599999999999999,0,0.2000000000000013,37.56000000000003,44.64319086074829,0.005823956464290283,0.0,0.004479966510992556,0.8413377107643973
miconic,p12.pddl,25,17,25,0,0,25,1.0,0.0,0.0,2.030000000000001,0,1.7300000000000033,7.599999999999993,13.937247037887573,0.145652867778089,0.0,0.12412781342664743,0.5453013769031896
miconic,p28.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.24,0,0.09000000000000008,1.9299999999999997,2.510835886001587,0.09558569771049079,0.0,0.03584463664143408,0.76866831908853
miconic,p11.pddl,10,2,12,0,0,12,1.0,0.0,0.0,0.25000000000000033,0,0.17999999999999994,2.79,3.728700637817383,0.06704748497759244,0.0,0.04827418918386648,0.7482499323499306
miconic,p20.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.24,0,0.07000000000000006,1.3600000000000005,2.0004377365112305,0.1199737415564659,0.0,0.03499234128730259,0.6798512021533071
miconic,p23.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.17000000000000004,0,0.09999999999999987,11.510000000000002,14.220916748046875,0.01195422229184684,0.0,0.007031895465792248,0.8093711681126889
miconic,p4.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.18000000000000005,0,0.08000000000000007,2.08,2.825660228729248,0.0637019264276333,0.0,0.028311967301170374,0.7361111498304291
miconic,p9.pddl,100,13,104,0,0,104,1.0,0.0,0.0,2.7899999999999943,0,2.069999999999997,24.27,32.478240728378296,0.08590366773044436,0.0,0.06373497928387811,0.7472695397196734
miconic,p8.pddl,100,3,108,0,0,108,1.0,0.0,0.0,0.3600000000000029,0,0.2899999999999976,22.43000000000002,25.886123180389404,0.013907065090099266,0.0,0.011202913544802004,0.866487416585901
miconic,p11.pddl,100,38,100,0,0,100,1.0,0.0,0.0,19.359999999999992,0,11.350000000000033,27.79999999999995,65.20800065994263,0.2968960833650106,0.0,0.17405839598103728,0.42632805359231835
miconic,p29.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.24,0,0.08000000000000007,1.8300000000000005,2.358780860900879,0.10174747640963046,0.0,0.03391582546987685,0.7758245076234325
miconic,p25.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.25,0,0.28,3.72,4.753623008728027,0.0525914654024899,0.0,0.058902441250788695,0.7825610051890498
miconic,p21.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.21999999999999997,0,0.07000000000000006,1.4200000000000004,2.0537519454956055,0.10712101842801186,0.0,0.0340839604089129,0.6914174825808042
miconic,p14.pddl,10,3,10,0,0,10,1.0,0.0,0.0,0.3100000000000004,0,0.22999999999999932,2.43,3.686283826828003,0.08409553213018629,0.0,0.06239345932239602,0.6592004615366208
miconic,p25.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.25,0,0.29000000000000004,8.62,10.43772578239441,0.02395157769153906,0.0,0.027783830122185313,0.8258503988042667
miconic,p24.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.26,0,0.3400000000000001,31.54999999999999,35.62467885017395,0.007298311406356172,0.0,0.009543945685234995,0.8856220187328352
miconic,p33.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.47,0,0.7,37.86,43.92463827133179,0.010700145032423728,0.0,0.015936386218503424,0.8619308317607709
miconic,p31.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.56,0,0.7600000000000002,9.49,11.891796112060547,0.04709128837418036,0.0,0.06390960565067336,0.7980291547695921
miconic,p6.pddl,50,17,52,0,0,52,1.0,0.0,0.0,3.1700000000000004,0,2.089999999999991,13.889999999999997,21.83392596244812,0.1451868988404578,0.0,0.09572259261090077,0.6361659384523527
miconic,p1.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.17000000000000004,0,0.08000000000000007,5.0600000000000005,6.199921131134033,0.027419703638859868,0.0,0.01290338994769877,0.8161394141919466
miconic,p18.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.18999999999999995,0,0.09000000000000008,11.530000000000001,14.452449560165405,0.013146560325917888,0.0,0.0062273180491190065,0.7977886345149121
miconic,p4.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.17000000000000004,0,0.07000000000000006,5.009999999999999,6.192412614822388,0.027452950986031156,0.0,0.011304156288365778,0.8090546143530355
miconic,p35.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.5,0,0.09999999999999987,2.0200000000000005,2.9375526905059814,0.17020971287288708,0.0,0.03404194257457737,0.6876472400064639
miconic,p29.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.24,0,0.32000000000000006,30.67000000000001,34.18394160270691,0.00702084045161706,0.0,0.009361120602156082,0.8972049027128971
miconic,p16.pddl,100,41,100,0,0,100,1.0,0.0,0.0,16.95999999999999,0,11.980000000000022,26.05999999999997,63.093321084976196,0.2688081671458964,0.0,0.18987746712310416,0.41303896437630044
miconic,p26.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.25,0,0.3800000000000001,33.66000000000001,39.07583546638489,0.006397815862825589,0.0,0.0097246801114949,0.8614019277708377
miconic,p12.pddl,100,79,100,0,0,100,1.0,0.0,0.0,65.72000000000001,0,32.73000000000005,32.859999999999985,143.12644696235657,0.45917439714887154,0.0,0.22867891081379466,0.22958719857443563
miconic,p5.pddl,10,2,12,0,0,12,1.0,0.0,0.0,0.2800000000000006,0,0.1699999999999997,2.779999999999999,3.749023199081421,0.07468612092574026,0.0,0.0453451448477707,0.7415264863341335
miconic,p29.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.25,0,0.31000000000000005,7.910000000000001,9.140011072158813,0.027352264458575932,0.0,0.03391680792863416,0.8654256474693426
miconic,p15.pddl,50,38,52,0,0,52,1.0,0.0,0.0,8.05000000000002,0,6.759999999999981,16.18,37.05097770690918,0.21726822065747742,0.0,0.18245132567012914,0.43669562860099076
miconic,p17.pddl,10,4,10,0,0,10,1.0,0.0,0.0,0.4100000000000009,0,0.38000000000000034,2.559999999999999,4.265462160110474,0.09612088552425047,0.0,0.08908764999808567,0.6001694315660501
miconic,p8.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.06999999999999984,2.2100000000000013,2.8242883682250977,0.060192153858154095,0.0,0.024785004529828094,0.7824980001560035
miconic,p10.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.16000000000000003,0,0.08000000000000007,2.1799999999999997,2.8173842430114746,0.056790265792420844,0.0,0.02839513289621044,0.7737673714217337
miconic,p6.pddl,10,3,12,0,0,12,1.0,0.0,0.0,0.3700000000000002,0,0.25,3.0100000000000002,4.189537048339844,0.08831524718145585,0.0,0.05967246431179445,0.7184564703140053
miconic,p32.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.43999999999999995,0,0.09999999999999987,2.23,3.1384670734405518,0.1401958311825298,0.0,0.03186268890512037,0.7105379625841852
miconic,p8.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.17000000000000004,0,0.07000000000000006,5.230000000000001,6.196615219116211,0.02743433212950831,0.0,0.011296489700385782,0.8440091590431086
miconic,p33.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.48,0,0.76,9.689999999999996,12.365580320358276,0.038817426078236225,0.0,0.06146092462387402,0.7836267889543934
miconic,p22.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.07999999999999985,2.52,3.372143507003784,0.05041303836770825,0.0,0.02372378276127442,0.7472991569801457
miconic,p17.pddl,50,24,50,0,0,50,1.0,0.0,0.0,4.420000000000005,0,4.270000000000001,13.589999999999998,26.699965000152588,0.16554328816441316,0.0,0.15992530327195556,0.5089894312566452
miconic,p3.pddl,25,2,25,0,0,25,1.0,0.0,0.0,0.2599999999999999,0,0.08999999999999986,5.03,6.3224053382873535,0.04112358921777547,0.0,0.014235088575383801,0.7955832837131182
miconic,p28.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.25,0,0.34999999999999987,16.35,18.833948135375977,0.013273902965168664,0.0,0.018583464151236122,0.8681132539220306
miconic,p33.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.48,0,0.6899999999999997,4.129999999999999,5.858329772949219,0.08193461594060399,0.0,0.11778101041461819,0.70497909132228
miconic,p6.pddl,100,32,100,0,0,100,1.0,0.0,0.0,13.179999999999971,0,5.980000000000013,26.530000000000015,50.94015574455261,0.2587349765103418,0.0,0.11739265246827393,0.5208072023383449
miconic,p0.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.07999999999999985,2.18,2.8188676834106445,0.06030790341826588,0.0,0.028380189843889767,0.7733601732459977
miconic,p35.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.54,0,0.11999999999999988,8.890000000000002,10.663784980773926,0.050638680447288,0.0,0.011253040099397323,0.8336627206970193
miconic,p31.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.56,0,0.7799999999999996,18.590000000000003,21.5110023021698,0.02603318953406059,0.0,0.036260513993870085,0.8642089168539042
miconic,p5.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.16000000000000003,0,0.09000000000000008,1.1600000000000001,1.6886866092681885,0.09474819017445626,0.0,0.05329585697313168,0.6869243787648078
miconic,p23.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.18000000000000005,0,0.1299999999999999,22.91000000000002,28.12538194656372,0.006399913087117807,0.0,0.0046221594518073,0.8145667156992725
miconic,p18.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.19999999999999996,0,0.08999999999999986,22.799999999999997,28.037533044815063,0.00713329520397964,0.0,0.0032099828417908333,0.813195653253679
miconic,p4.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.18000000000000005,0,0.10000000000000009,9.789999999999992,11.817992925643921,0.015231012671315547,0.0,0.00846167370628642,0.8283978558454391
miconic,p34.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.5,0,0.6799999999999999,38.750000000000036,44.93016505241394,0.011128381109143883,0.0,0.01513459830843568,0.8624495359586518
miconic,p24.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.26,0,0.08999999999999986,1.8800000000000003,2.4395039081573486,0.10657904630961958,0.0,0.03689274679948364,0.7706484887003263
miconic,p28.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.24,0,0.3700000000000001,32.650000000000006,37.375746965408325,0.00642127634859372,0.0,0.00989946770408199,0.8735611365899375
miconic,p11.pddl,50,17,50,0,0,50,1.0,0.0,0.0,3.2900000000000014,0,2.5299999999999985,13.440000000000003,21.811864376068115,0.1508353409536956,0.0,0.11599191872730988,0.6161784141087139
miconic,p9.pddl,25,4,25,0,0,25,1.0,0.0,0.0,0.46999999999999986,0,0.3100000000000003,5.740000000000001,7.346811294555664,0.06397333226025448,0.0,0.042195176597189174,0.78129133441247
miconic,p18.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.18999999999999995,0,0.08000000000000007,5.909999999999999,7.492990016937256,0.025357033650187894,0.0,0.010676645747447547,0.7887372045926867
miconic,p2.pddl,50,6,52,0,0,52,1.0,0.0,0.0,0.7900000000000019,0,0.6099999999999997,11.189999999999998,14.82348084449768,0.05329382540358202,0.0,0.04115092847618346,0.7548834256532674
miconic,p28.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.25,0,0.34999999999999987,8.369999999999997,9.983855485916138,0.02504042655191333,0.0,0.035056597172678644,0.838353480958058
miconic,p23.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.18000000000000005,0,0.08000000000000007,2.5399999999999996,3.376389503479004,0.05331138478381405,0.0,0.02369394879280626,0.752282874171598
miconic,p26.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.24,0,0.40000000000000013,3.6299999999999994,4.862066745758057,0.04936172466356815,0.0,0.08226954110594695,0.7465960855364682
miconic,p24.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.25,0,0.31000000000000005,8.17,9.432666778564453,0.02650363951879653,0.0,0.032864513003307706,0.8661389394742706
miconic,p12.pddl,5,3,5,0,0,5,1.0,0.0,0.0,0.2999999999999997,0,0.18000000000000038,1.2799999999999985,2.2246286869049072,0.1348539654127113,0.0,0.08091237924762702,0.5753769190942347
miconic,p31.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.5700000000000001,0,0.10000000000000009,2.2199999999999998,4.211255073547363,0.135351573354083,0.0,0.02374589006211984,0.5271587593790599
miconic,p12.pddl,10,6,10,0,0,10,1.0,0.0,0.0,0.5899999999999993,0,0.5199999999999994,2.9699999999999993,5.0893566608428955,0.11592820847857103,0.0,0.10217401425229988,0.5835708121717903
miconic,p16.pddl,5,2,5,0,0,5,1.0,0.0,0.0,0.23000000000000032,0,0.07999999999999985,1.0899999999999999,1.7610409259796143,0.13060457403740247,0.0,0.04542767792605288,0.6189521117424716
miconic,p12.pddl,50,39,50,0,0,50,1.0,0.0,0.0,9.39,0,6.850000000000005,15.989999999999995,38.16626787185669,0.24602877157197928,0.0,0.17947785785602333,0.41895634264493575
miconic,p14.pddl,25,9,25,0,0,25,1.0,0.0,0.0,0.970000000000001,0,0.8099999999999983,6.06,9.654576539993286,0.10047048630065297,0.0,0.08389803495209139,0.6276815948267591
miconic,p26.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.24,0,0.3899999999999999,16.86000000000001,19.979737043380737,0.012012170104086114,0.0,0.019519776419139934,0.8438549498120501
miconic,p34.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.49,0,0.6699999999999999,9.970000000000004,12.8305184841156,0.038190194777134555,0.0,0.05221924591975541,0.7770535549551667
